15-19-2019 18:19:40 root:INFO:start main process
15-47-2019 18:47:05 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001077/
15-47-2019 18:47:06 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:06 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014525/
15-47-2019 18:47:07 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:07 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000356/
15-47-2019 18:47:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014285/
15-47-2019 18:47:09 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:09 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013057/
15-47-2019 18:47:09 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:09 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010615/
15-47-2019 18:47:10 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:10 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014785/
15-47-2019 18:47:11 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:11 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009201/
15-47-2019 18:47:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000209/
15-47-2019 18:47:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/509821540057147/
15-47-2019 18:47:14 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:14 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102210222/
15-47-2019 18:47:15 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:15 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000008141/
15-47-2019 18:47:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003067/
15-47-2019 18:47:17 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:17 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020025268176739/
15-47-2019 18:47:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017975/
15-47-2019 18:47:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003610/
15-47-2019 18:47:19 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:19 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020021981556745/
15-47-2019 18:47:20 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:20 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016546/
15-47-2019 18:47:20 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:20 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5014439084756828/
15-47-2019 18:47:21 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:21 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010656/
15-47-2019 18:47:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020020697906291/
15-47-2019 18:47:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010441/
15-47-2019 18:47:23 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:23 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014246/
15-47-2019 18:47:24 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:24 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011063899732/
15-47-2019 18:47:25 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:25 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000764/
15-47-2019 18:47:26 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:26 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970766906261/
15-47-2019 18:47:27 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:27 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5016389506370020/
15-47-2019 18:47:28 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:28 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018039/
15-47-2019 18:47:28 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:28 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002108/
15-47-2019 18:47:29 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:29 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001290/
15-47-2019 18:47:30 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:30 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970660737428/
15-47-2019 18:47:31 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:31 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020027464897812/
15-47-2019 18:47:31 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:31 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015355/
15-47-2019 18:47:32 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:32 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001140/
15-47-2019 18:47:33 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:33 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014005/
15-47-2019 18:47:34 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:34 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016054/
15-47-2019 18:47:35 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:35 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009871/
15-47-2019 18:47:36 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:36 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014364/
15-47-2019 18:47:37 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:37 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004584/
15-47-2019 18:47:38 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:38 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970660737435/
15-47-2019 18:47:38 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:38 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5014868165724230/
15-47-2019 18:47:39 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:39 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009244/
15-47-2019 18:47:40 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:40 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970751701399/
15-47-2019 18:47:41 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:41 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020022187243779/
15-47-2019 18:47:41 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:41 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012837/
15-47-2019 18:47:42 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:42 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970751701400/
15-47-2019 18:47:43 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:43 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000019447/
15-47-2019 18:47:44 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:44 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015073/
15-47-2019 18:47:45 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:45 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020032105778044/
15-47-2019 18:47:46 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:46 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009864/
15-47-2019 18:47:46 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:46 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102205930/
15-47-2019 18:47:47 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:47 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016515/
15-47-2019 18:47:48 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:48 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004293/
15-47-2019 18:47:49 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:49 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014578/
15-47-2019 18:47:50 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:50 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020021582014023/
15-47-2019 18:47:51 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:51 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012681/
15-47-2019 18:47:52 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:52 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014506/
15-47-2019 18:47:52 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:52 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970569249122/
15-47-2019 18:47:53 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:53 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004868/
15-47-2019 18:47:54 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:54 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012451/
15-47-2019 18:47:55 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:55 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002993/
15-47-2019 18:47:55 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:55 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004922/
15-47-2019 18:47:56 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:56 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102207652/
15-47-2019 18:47:57 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:57 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010612/
15-47-2019 18:47:58 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:58 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018777/
15-47-2019 18:47:59 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:59 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013620/
15-48-2019 18:48:00 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-48-2019 18:48:00 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004699/
15-48-2019 18:48:01 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-48-2019 18:48:01 root:INFO:start handling district: hangtou
15-48-2019 18:48:02 root:INFO:district hangtou , communit count:100
15-48-2019 18:48:03 root:INFO:handling directory page 1
15-48-2019 18:48:03 root:INFO:100
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003404/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000963/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010267/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003785/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000771/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001418/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001231/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004226/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013304/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012834/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001956/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000511/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004967/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003602/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509821540057227/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012694/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014870/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013739/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389371080656/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970630067179/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023931668617/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024783523976/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389506369906/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020027907652093/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509977363955903/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970492703673/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970569249667/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5014054336508151/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350316/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389558274245/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012723/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014749/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014307/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206917/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000993/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015118/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016526/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014046/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001386/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015337/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013096/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016674/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013093/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016518/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009842/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5017589463167885/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005428/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000268/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014450/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014752/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001277/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013210/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011738/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014220/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002324/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014902/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017107/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016470/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002489/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014538/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016320/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006682/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000007021/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011063824858/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004280/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013315/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012858/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004651/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012746/
15-48-2019 18:48:03 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012136/
15-48-2019 18:48:04 root:INFO:handling directory page 2
15-48-2019 18:48:04 root:INFO:100
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970630067181/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024100593565/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020025714883067/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023457557004/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024252723843/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024629348384/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102205893/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350321/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350319/
15-48-2019 18:48:04 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012656040752120/
